<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,D,20230725,000000,172.2000000,172.7000000,171.4000000,171.8600000,13962990
GAZP,D,20230726,000000,171.8600000,171.9300000,170.3100000,171.3500000,14902060
GAZP,D,20230727,000000,171.6400000,173.1000000,171.3500000,172.0000000,16962540
GAZP,D,20230728,000000,171.9800000,172.4000000,170.0000000,171.4400000,15588280
GAZP,D,20230731,000000,171.9800000,175.1400000,171.8000000,174.3300000,40388810
GAZP,D,20230801,000000,175.0900000,175.4400000,172.3800000,173.2100000,35312250
GAZP,D,20230802,000000,172.8800000,175.2100000,172.5000000,174.0700000,34714930
GAZP,D,20230803,000000,173.9300000,177.3500000,173.1500000,177.1000000,60783710
GAZP,D,20230804,000000,176.9600000,177.8800000,172.8000000,173.4600000,65863620
GAZP,D,20230807,000000,174.2600000,175.3000000,171.0500000,172.5200000,31725840
GAZP,D,20230808,000000,172.2000000,173.6400000,170.6000000,172.7100000,29034730
GAZP,D,20230809,000000,173.4500000,175.0000000,171.6900000,174.5100000,31494610
GAZP,D,20230810,000000,175.2300000,177.1000000,175.0000000,176.6500000,50671340
GAZP,D,20230811,000000,176.7900000,177.0000000,175.2100000,176.3500000,23483310
GAZP,D,20230814,000000,178.0000000,183.8900000,175.5300000,177.0900000,162952550
GAZP,D,20230815,000000,175.5300000,179.3500000,175.0200000,176.1600000,70354940
GAZP,D,20230816,000000,176.2600000,177.1000000,172.9000000,174.1400000,48750420
GAZP,D,20230817,000000,174.7000000,174.9500000,172.8000000,174.1400000,25770030
GAZP,D,20230818,000000,174.3000000,175.7100000,173.1200000,175.4800000,19414660
GAZP,D,20230821,000000,176.2400000,177.7000000,175.7600000,176.3600000,26984890
GAZP,D,20230822,000000,176.4900000,177.0000000,175.1800000,176.4800000,18173530
GAZP,D,20230823,000000,176.7700000,176.9300000,173.0200000,173.6500000,29075620
GAZP,D,20230824,000000,174.0800000,175.9200000,173.6200000,174.9700000,16604060
GAZP,D,20230825,000000,175.0600000,175.3500000,174.1100000,174.7000000,16885590
GAZP,D,20230828,000000,174.7800000,176.8000000,174.7800000,176.2000000,25035260
GAZP,D,20230829,000000,176.3700000,181.3700000,175.5000000,178.6900000,100325680
GAZP,D,20230830,000000,178.8800000,178.8800000,176.7700000,177.4700000,37286770
GAZP,D,20230831,000000,177.9900000,179.1400000,177.1500000,177.9900000,26327950
GAZP,D,20230901,000000,178.0900000,178.8500000,177.6000000,178.2200000,17174350
GAZP,D,20230904,000000,179.3200000,181.8100000,178.8400000,181.1100000,46180460
GAZP,D,20230905,000000,181.2000000,182.8000000,179.0000000,182.4800000,57207080
GAZP,D,20230906,000000,183.2000000,184.0000000,180.6300000,180.9600000,45410150
GAZP,D,20230907,000000,180.9500000,181.6800000,176.5000000,177.6400000,51458370
GAZP,D,20230908,000000,177.9600000,178.1700000,175.5100000,175.9500000,30508560
GAZP,D,20230911,000000,176.0200000,177.4400000,174.0200000,174.6400000,26883730
GAZP,D,20230912,000000,175.2300000,177.7000000,174.8000000,177.6200000,23229550
GAZP,D,20230913,000000,177.8000000,178.0000000,174.3000000,174.9400000,23868320
GAZP,D,20230914,000000,175.2000000,175.3900000,173.0600000,173.5200000,35281720
GAZP,D,20230915,000000,173.5000000,174.7600000,173.2500000,173.7900000,18868930
GAZP,D,20230918,000000,174.4800000,174.6600000,172.0500000,172.8000000,20481720
GAZP,D,20230919,000000,172.9900000,173.9400000,168.6000000,168.9300000,43194470
GAZP,D,20230920,000000,169.3000000,170.2500000,167.1000000,169.1100000,34206030
GAZP,D,20230921,000000,168.5500000,169.3800000,165.7200000,165.8500000,30316740
GAZP,D,20230922,000000,166.1500000,167.0000000,165.1000000,166.7000000,22531980
GAZP,D,20230925,000000,166.7100000,168.0500000,165.2000000,165.8700000,24208290
GAZP,D,20230926,000000,165.8300000,165.8500000,163.5100000,165.3600000,26705860
GAZP,D,20230927,000000,165.7500000,166.9200000,165.1100000,165.5300000,18500170
GAZP,D,20230928,000000,165.8100000,169.7700000,165.3100000,169.5800000,28813860
GAZP,D,20230929,000000,169.1800000,170.3900000,166.6000000,167.0900000,35820090
GAZP,D,20231002,000000,167.7900000,168.8600000,165.5100000,166.0800000,24340960
GAZP,D,20231003,000000,166.0000000,167.2500000,164.8100000,166.7500000,17332720
GAZP,D,20231004,000000,166.6100000,167.5900000,165.1500000,165.4000000,20139060
GAZP,D,20231005,000000,165.6100000,166.1000000,164.8400000,166.0600000,15209950
GAZP,D,20231006,000000,166.3000000,166.8600000,165.1000000,166.5900000,18264830
GAZP,D,20231009,000000,167.3000000,167.9700000,166.6200000,167.0600000,21651710
GAZP,D,20231010,000000,167.3800000,168.8000000,166.8600000,168.0300000,18529510
GAZP,D,20231011,000000,168.5100000,171.4000000,167.3000000,167.8900000,59934340
GAZP,D,20231012,000000,167.9000000,169.8000000,167.4000000,169.5000000,31774850
GAZP,D,20231013,000000,169.8800000,170.7900000,167.1500000,170.2000000,38531310
GAZP,D,20231016,000000,170.5100000,172.9100000,170.5100000,172.5500000,41331360
GAZP,D,20231017,000000,172.7300000,173.3000000,171.0300000,171.9700000,26708000
GAZP,D,20231018,000000,172.6800000,172.6800000,168.7000000,170.1800000,31746140
GAZP,D,20231019,000000,169.9500000,171.0000000,168.3000000,170.3800000,31661350
GAZP,D,20231020,000000,170.3800000,172.1500000,169.1200000,171.3900000,25318740
GAZP,D,20231023,000000,171.8000000,172.4400000,169.9000000,170.3900000,19890180
GAZP,D,20231024,000000,170.4200000,171.2400000,169.7600000,170.1900000,16087260
GAZP,D,20231025,000000,170.2100000,170.5000000,169.0000000,169.6200000,18075570
GAZP,D,20231026,000000,169.9600000,170.4700000,168.4000000,168.4500000,21053800
GAZP,D,20231027,000000,168.3700000,169.4500000,167.1700000,167.2600000,21518590
GAZP,D,20231030,000000,167.2700000,168.4400000,166.3500000,167.1600000,16389060
GAZP,D,20231031,000000,167.1600000,168.4200000,166.7000000,167.8800000,17206810
GAZP,D,20231101,000000,167.8800000,170.2300000,167.8300000,170.0800000,21089710
GAZP,D,20231102,000000,170.3400000,171.3100000,168.0000000,168.1800000,26449760
GAZP,D,20231103,000000,168.2200000,170.0000000,167.5000000,169.1900000,16627750
GAZP,D,20231106,000000,169.1800000,170.2900000,168.8300000,169.4800000,9319190
GAZP,D,20231107,000000,169.1200000,169.9800000,167.2000000,168.5300000,21792090
GAZP,D,20231108,000000,168.8000000,169.4400000,168.4700000,168.4900000,15352990
GAZP,D,20231109,000000,168.4900000,169.6300000,167.5800000,168.1600000,20996900
GAZP,D,20231110,000000,168.2400000,168.4800000,167.6200000,168.2500000,12973300
GAZP,D,20231113,000000,168.2500000,168.8900000,167.7000000,167.8500000,13581700
GAZP,D,20231114,000000,167.2700000,167.2900000,165.6200000,165.8600000,25262960
GAZP,D,20231115,000000,165.8600000,167.0000000,165.5200000,166.4600000,12794320
GAZP,D,20231116,000000,166.4000000,166.8100000,165.2000000,165.4800000,12922700
GAZP,D,20231117,000000,165.4500000,165.7400000,163.4800000,165.3100000,24120540
GAZP,D,20231120,000000,165.2400000,166.6400000,164.6400000,165.5100000,12629890
GAZP,D,20231121,000000,165.3900000,165.6800000,164.5000000,165.1500000,11402940
GAZP,D,20231122,000000,165.3400000,166.2000000,164.8200000,165.3700000,11524190
GAZP,D,20231123,000000,165.3700000,165.6900000,164.0200000,164.1100000,10765740
GAZP,D,20231124,000000,164.2600000,165.1900000,164.1000000,164.7100000,13563230
GAZP,D,20231127,000000,165.1000000,165.3700000,162.0100000,162.7900000,23665130
GAZP,D,20231128,000000,162.8200000,164.8300000,161.5500000,164.2100000,16806780
GAZP,D,20231129,000000,164.0000000,165.6300000,162.7100000,163.1700000,17297850
GAZP,D,20231130,000000,163.1700000,164.6200000,162.1200000,163.2300000,12305730
GAZP,D,20231201,000000,163.2200000,164.2200000,162.5600000,162.6100000,10923950
GAZP,D,20231204,000000,162.4700000,162.4800000,159.8100000,160.0100000,21906450
GAZP,D,20231205,000000,160.3000000,161.4400000,159.1000000,160.4600000,15001770
GAZP,D,20231206,000000,160.7300000,161.4100000,158.5000000,158.7400000,15501300
GAZP,D,20231207,000000,158.8700000,164.7700000,157.2600000,163.3800000,48519210
GAZP,D,20231208,000000,163.8900000,164.1700000,160.5000000,161.5000000,20172760
GAZP,D,20231211,000000,161.4500000,167.1400000,160.1900000,164.8700000,53013420
GAZP,D,20231212,000000,164.8700000,165.5400000,161.8200000,162.4600000,25358320
GAZP,D,20231213,000000,161.9700000,164.5000000,161.8200000,163.9200000,13358800
GAZP,D,20231214,000000,164.1200000,164.7600000,160.8100000,160.8900000,16968840
GAZP,D,20231215,000000,161.1300000,164.4200000,161.0200000,164.2000000,23888840
GAZP,D,20231218,000000,165.0000000,167.3200000,164.9900000,167.0000000,33032970
GAZP,D,20231219,000000,167.1000000,168.8900000,165.1200000,165.4800000,38389440
GAZP,D,20231220,000000,165.3300000,165.3300000,163.1200000,163.5600000,27570870
GAZP,D,20231221,000000,163.3000000,163.7100000,161.1900000,161.5700000,26442660
GAZP,D,20231222,000000,161.9200000,163.2000000,161.6200000,162.0900000,15391770
GAZP,D,20231225,000000,162.4900000,162.7700000,160.4000000,161.0900000,22372720
GAZP,D,20231226,000000,161.3300000,161.8000000,160.7700000,161.0000000,18570500
GAZP,D,20231227,000000,161.2000000,161.4000000,159.8100000,159.8600000,23711980
GAZP,D,20231228,000000,159.9500000,160.3800000,158.2200000,159.1400000,24851430
GAZP,D,20231229,000000,159.4900000,160.7900000,159.1400000,159.5200000,19239480
GAZP,D,20240103,000000,159.7300000,161.5800000,159.7300000,161.4400000,8080170
GAZP,D,20240104,000000,161.5100000,161.6400000,161.0000000,161.2500000,4859980
GAZP,D,20240105,000000,161.2200000,162.3000000,161.0700000,161.9400000,8773230
GAZP,D,20240108,000000,162.4300000,163.2000000,162.0000000,163.0500000,11120640
GAZP,D,20240109,000000,163.0100000,163.0600000,161.7700000,162.4100000,9592690
GAZP,D,20240110,000000,162.4100000,163.7000000,162.0000000,162.8700000,10743240
GAZP,D,20240111,000000,162.9200000,162.9300000,161.9300000,162.5000000,13085980
GAZP,D,20240112,000000,162.5500000,163.9800000,162.2000000,163.3700000,14743890
GAZP,D,20240115,000000,163.8000000,164.4000000,163.2600000,163.3400000,11051540
GAZP,D,20240116,000000,163.2800000,164.1800000,162.3700000,163.2200000,12180560
GAZP,D,20240117,000000,163.3800000,164.2000000,163.0000000,164.0400000,8623410
GAZP,D,20240118,000000,164.1300000,167.5500000,164.1200000,166.5200000,39378520
GAZP,D,20240119,000000,166.5500000,167.6200000,165.2000000,165.9000000,23518580
GAZP,D,20240122,000000,165.9800000,167.0000000,165.2600000,166.0600000,12995310
GAZP,D,20240123,000000,166.3800000,168.9600000,165.6000000,168.3100000,29332620
GAZP,D,20240124,000000,168.3600000,168.6300000,166.2000000,166.3600000,18314770
GAZP,D,20240125,000000,166.3700000,166.9400000,165.3600000,165.4200000,16162970
GAZP,D,20240126,000000,165.6600000,165.9500000,163.6500000,163.9900000,20980140
GAZP,D,20240129,000000,164.0600000,164.4900000,162.8500000,163.5000000,17070970
GAZP,D,20240130,000000,163.3900000,163.7900000,162.7100000,163.2200000,17815100
GAZP,D,20240131,000000,163.4100000,166.4800000,162.9000000,166.3300000,39738490
GAZP,D,20240201,000000,166.7100000,166.7500000,164.8000000,165.2500000,20836140
GAZP,D,20240202,000000,165.1600000,167.8500000,164.4000000,164.4000000,32725330
GAZP,D,20240205,000000,164.4500000,165.2200000,163.5500000,164.8700000,17938190
GAZP,D,20240206,000000,164.8700000,165.1200000,164.0400000,164.6000000,5775890
